HiringManager;Experience;UniversityReputation;GPA;Gender;JobPosition;RANDOM;Salary
C;3.009378498538668;5;3.0234039495478604;female;services;0.6902027673700277;33197.75843798923
D;1.8913303962050936;5;3.118393886477837;female;sales;0.44284617891564326;35001.612479289586
A;4.6211845330761445;1;3.2520758355953907;female;HR;0.6614605823373599;30301.99978691931
D;5.426969841708889;5;2.8474253662006253;female;management;0.1914122411396919;52430.32123199043
A;7.9700480107930565;2;3.062906896889151;male;sales;0.6998444510441777;54581.08427846938
B;10.999285681361883;2;3.0737471797851086;male;management;0.5552772288490341;68664.20407367779
G;6.988344258801527;5;3.464553860276245;male;sales;0.5051039745949168;56917.01776524282
B;4.935516224575954;4;2.955016964438917;female;sales;0.4961905900619632;34742.21504087058
A;7.158038067380113;3;3.7731976673239283;male;sales;0.9578815191760253;60193.134826833906
G;0.09591365139283692;4;2.7831770005253498;female;HR;0.4934053965934102;28318.186054668546
G;7.319088163728865;2;3.4464167822049614;male;sales;0.04597720142035122;45634.65055966786
G;10.66782574799474;3;2.9752981882721716;other;sales;0.9578707035028564;43867.89589450222
G;9.428735457040968;4;3.6023838664849155;other;services;0.8740072493836237;43633.5031900108
B;7.066032552560014;1;2.4091569367445187;female;services;0.6838006912189722;25401.69446214169
E;9.532245291552297;4;3.8224686477683223;other;services;0.661264073614964;44177.18258708894
D;5.751662279024866;5;2.273186856970697;other;management;0.03276390388904549;60447.053989449385
A;9.42137962185083;1;2.9553066085023083;male;services;0.03415957949536652;47998.069687951844
F;10.120038381294176;5;3.2682381011036115;male;services;0.7924154352042243;55987.81750020167
F;12.904967723873654;1;3.1645694662214865;male;management;0.627944046597126;67021.39198136993
G;12.152768762699218;5;3.1443172989750754;male;technician;0.724577731573621;63942.652436057164
D;8.354785400679539;3;3.3429351116880417;female;sales;0.5386317136094364;35839.32186288306
D;8.552063502214551;5;3.206328453136179;male;services;0.08476221062517642;53957.66449018429
D;12.435839759403255;2;3.416651448340606;male;HR;0.17257447610900023;49289.43061104739
F;0.9054794701883768;1;2.405182873808915;female;services;0.6611805211752277;20158.468435135277
F;5.214497152878243;5;3.2539118199703116;female;services;0.6941887167981183;35463.97267389603
G;6.5672856667392505;4;3.24794253024968;male;services;0.8326502962484394;48075.80487268633
B;3.184690343858499;5;3.0505958604537637;female;services;0.9325000412245578;33392.99975505112
F;12.022742103558665;5;2.982240850646489;other;HR;0.5357868358384941;48946.96828094868
E;7.098182673590437;3;2.3582397502296204;male;sales;0.47764174795986847;46415.80217756838
C;15.309766049596348;3;2.831520852383841;male;sales;0.09513908462712706;58284.75884965579
C;7.565958228902708;1;2.7999467573255603;male;technician;0.8980695251262895;41138.92430149106
D;10.333079624795047;1;3.4179658807487887;female;services;0.46326074159946296;29893.659678348733
C;5.286289529861161;3;3.35145998913907;female;management;0.2890815305289214;45886.24212287761
D;11.277553237249894;4;3.0842201853702584;other;HR;0.21209703793429813;45334.913480150215
A;0.9930074822030468;1;3.218631037910522;female;services;0.8382624593432845;25938.87494918457
C;9.56441977921484;2;2.7319452447901535;other;management;0.47781597847510027;54042.46540319272
C;8.154358626514288;4;2.52907623885538;other;HR;0.2500208651039443;41016.76132630955
F;12.899225960349394;5;2.841754857160184;other;HR;0.540459386110844;49554.390388163156
F;6.1761484833569655;2;3.3002372176710955;female;services;0.33723665068607744;28710.12948089428
C;11.747172495853704;3;1.8561244262521894;male;HR;0.6957513002980718;48298.331730390295
E;14.39965600484426;2;2.7017225309458452;male;management;0.1745316713413021;73445.5819201247
E;6.584613106271982;5;2.1673784066930017;female;services;0.9518659446724453;34781.46443170928
A;6.749682885431616;3;2.7734849893158016;female;services;0.8296519116751776;37022.585921344486
B;11.170692567296376;4;2.585698305359483;male;management;0.5868734679393188;78015.7605204276
E;3.2964136254107306;4;3.7567395678827054;male;sales;0.24543158914137564;49001.62101848428
F;3.744620643641758;3;2.817795419508471;female;sales;0.5170645206254108;30643.034141080687
D;10.774173291745672;5;2.7970533822461103;other;technician;0.984443075700366;51005.10806186168
G;9.678456630762378;2;2.891902247294254;female;services;0.11623164791961971;30992.92195654825
C;5.753942182640456;4;3.4014869338650655;female;sales;0.6056674902643121;36313.2489342402
E;10.297387464401707;2;2.64091837412545;male;services;0.5565096547857573;43895.06905518312
A;6.610847632524328;1;2.9000145488309435;female;services;0.7157836398924935;31019.094264789932
F;9.873862689062367;5;3.2111664693855873;female;HR;0.2195478969387844;40138.80160933168
B;8.661165515965084;2;2.534432483064733;male;HR;0.2834333945412655;42509.55731008373
B;5.246663300900192;5;3.564774168252736;female;services;0.5058903860563299;36019.77989179482
A;8.730059318483685;2;2.1556802729445357;female;technician;0.024688147022758344;38194.47308782624
E;5.48945482145888;3;3.550920789182111;female;HR;0.7215166676858222;31724.653978646624
A;7.8339754440136815;2;3.323523936561817;male;services;0.8130561320743552;51092.673576677735
C;7.240660668258378;4;3.8694491503322017;male;management;0.08484939290759297;75563.20614406101
A;8.420900834078264;1;2.8623938650300182;female;sales;0.838742149610672;35411.69052225475
B;10.070374672898046;1;2.7549047653376433;male;services;0.07979127893294669;40296.221044288
F;14.841132982018745;1;3.8323546527447294;female;sales;0.40929371433402084;37184.36321993253
B;11.894483452008771;3;3.573409840733313;male;management;0.8989375089227055;77474.3456402557
C;11.069479363363076;5;2.3657145854971766;male;services;0.5188428309978651;54961.09024122891
B;7.446799882381196;1;1.9966662756060936;female;sales;0.8339185955478412;27026.041574038725
D;9.174738520843475;4;3.311348998935962;female;HR;0.571510920686769;37105.377461726246
F;10.779774777363789;5;2.982952282254087;female;HR;0.9347278631299856;40528.50398940299
G;9.608460219136608;4;3.581218074665556;male;HR;0.48891297124064403;53575.577155004496
C;8.480476301892214;5;3.425456291081752;male;technician;0.3961784935620497;59837.43332695354
A;6.416384324525714;5;4.0;female;HR;0.8719912841931972;46210.80625123655
C;7.441647672668024;1;2.6706706205389383;female;services;0.7673943304542177;26165.540576684016
A;5.928203754426457;2;3.120265714302285;male;sales;0.5079759500033074;51584.01695664986
D;7.368125558126131;3;3.702815517823102;female;services;0.11052886807090123;32957.693104706486
C;8.855059254657162;3;2.4001789291467537;male;services;0.7804843926165413;45186.50053554081
F;12.06071427285714;5;2.274033126379622;male;management;0.4466990111813921;83895.80494610949
E;10.375253475442454;2;3.1701054887283147;male;services;0.5791280585397339;45258.5573434789
D;9.111713130940693;3;3.7032878411689456;male;HR;0.07436665127850928;49594.38550745298
D;6.659623774106278;5;2.5993337352217187;female;services;0.7880181567138638;35579.54755786726
E;11.415829229839325;4;2.888914848935474;male;HR;0.8543812909762887;54093.03852751737
C;9.930640382673102;1;2.850715039299513;male;management;0.41136898425674717;60537.72683028983
E;8.320373907404013;2;2.9032494787186245;male;HR;0.08486666601125337;42995.29238656571
D;7.503611825424295;2;3.0227620683467555;male;services;0.6582052928760719;41458.963154541365
B;8.487114542650273;2;3.5215165747570083;female;services;0.7695941715919837;31050.625538339653
F;10.749326620416047;2;3.555859743031718;female;HR;0.6694966705704987;33692.52697431771
D;9.342931043887468;2;3.515820683862029;male;technician;0.18417685164717068;49334.43558332721
A;8.696146536585548;4;1.677153095755968;female;technician;0.5898044347363778;43814.60796092538
D;6.559492570220879;4;3.009155557854574;female;sales;0.2781253140368225;36332.423783683764
E;9.772668322362;4;3.0337459278379564;female;sales;0.8632376177408808;39327.267043438806
D;9.933272068899528;3;2.7227133608996876;female;HR;0.5774331770507702;34141.33185153595
A;13.423178191924439;2;2.8597375796931743;other;technician;0.8862712242861162;52988.30242373024
C;1.3985908239393554;2;3.0757752009964383;female;HR;0.8228350819469739;24752.972442883245
E;6.506304299330665;2;3.534117527282453;female;HR;0.9558780779643989;29976.125619827457
C;8.375796866860322;1;3.061413003403054;male;technician;0.5913843355755807;42898.182193239685
C;12.939884680883758;1;2.232423025308126;male;technician;0.5073768317042495;46734.24456558001
F;16.035166375446284;4;2.9023290994001325;other;HR;0.4113850180866513;49816.62106573148
B;5.873647660976076;2;3.4660329879531524;female;sales;0.17157098088989164;31033.645118658023
F;10.835999043623687;1;2.9463863392498295;male;technician;0.10435452875324591;45841.978673202815
D;13.390395100281031;4;3.6967093954593726;male;HR;0.36421475048151397;58487.38820282854
B;7.290092600983715;2;2.908277258905962;male;services;0.6222443317010791;40927.97654255476
C;10.091867614278053;4;3.5202563558157114;male;services;0.06636414909747324;52958.85639109137
C;8.89363732082967;3;2.2324242006219825;male;management;0.9302964212622647;67245.27429973255
C;10.069371588640012;2;3.0714756453079204;male;management;0.581948985353272;66982.18118266053
C;7.026630979567108;1;2.5753914680579184;male;management;0.22530588546582342;54319.34504822931
C;1.2873680983163576;4;2.985659996565793;female;sales;0.8487178192357785;31449.475667949213
C;6.686292964231794;5;2.5649365424921564;male;sales;0.747845966761662;54193.75119978407
G;4.458574711677816;3;3.0155918788784595;female;HR;0.9216987578345969;29902.620592999912
A;10.192603857427454;4;2.833344561148191;male;management;0.568696135944117;92576.07283620349
D;11.864345673241495;5;3.05732487697033;female;services;0.8724043573754463;40782.146113104835
E;11.229743626119191;2;3.8716766393609783;female;services;0.8972819105769818;33977.132369114974
A;12.08344903442351;4;3.4800586660779924;male;services;0.9063471695671443;66302.73556787446
B;10.901122729516805;4;2.7576156593430152;male;sales;0.774198030128648;56267.594846470885
D;10.341513353483494;1;2.9438707014234575;male;HR;0.22640064765482548;41896.60782174842
B;11.355056138510164;1;3.5738816053526143;male;services;0.4558445120780913;43803.383219058465
B;9.289808324168591;5;3.394929263683068;other;HR;0.12549050963809505;67001.26018856541
A;4.706875968873739;2;3.356696938770759;female;management;0.5890377095872757;49603.01286501535
A;10.240193603011678;5;3.2315058240169554;male;HR;0.44211202035051766;68597.66787273576
C;14.36162259521723;1;2.892483538622293;female;sales;0.8645302787919773;35018.56931931995
E;6.953849285746879;5;3.5268046248168687;male;technician;0.5083022306426871;58089.84526670242
C;7.413711870092476;4;2.6529602656149684;female;HR;0.7034020872557025;34436.921291946535
D;6.9250022745795725;2;3.4214587803653713;female;services;0.586297104006386;29552.731860013766
C;9.937085300832887;2;3.474317441133328;female;services;0.7532182831937105;32202.862155634608
G;10.229775458001559;3;2.928378930031614;male;services;0.3921653774268239;48103.839981677746
D;8.95911543509869;4;2.7538580034392983;male;services;0.3675011043923878;49760.19773037274
G;6.598783969751201;1;3.1576100314594786;male;HR;0.07234828055545095;37838.74093598827
E;9.400422771506003;1;2.196907352818078;male;management;0.574606471389812;57229.62745885589
D;9.79229073136484;1;2.5569873869447903;male;HR;0.3375079513205693;40277.26897843141
E;5.369533046881336;5;3.4252278614063023;female;services;0.5970930932970286;35886.99045423985
E;6.288849631581158;5;2.3641379628967774;female;sales;0.7927481766015819;37653.72126166998
A;0.31314876851746476;5;2.278690954260658;female;services;0.6070865493754999;35567.941290579554
G;12.591527784744265;3;4.0;male;services;0.8327174108443921;53509.83334169311
A;10.232084082589115;5;2.9852358710431233;female;management;0.28094188608337234;70689.9104117533
B;4.908089011698117;3;2.8862349914410053;female;services;0.8789825195011628;29478.475145393106
G;7.952579180218287;5;2.3955878407229263;female;services;0.8736527937397907;36332.19163241451
F;14.89499087657643;1;3.306264251582694;male;management;0.6831673583808214;71113.53488353528
B;4.780248773284198;3;3.2828886268145556;male;services;0.5140194303961372;42415.23123229597
A;7.19337204817287;4;3.8201988931230746;female;HR;0.9398349211443485;43523.85413572954
B;6.7530155475076725;3;2.709560219804903;male;management;0.32401971951216924;65109.84477681146
A;6.243493231192492;4;3.702034833601919;female;HR;0.8966483436766421;42289.72443949154
G;8.910835767226402;3;2.9584398353029413;female;sales;0.019298527552535583;35643.842771930045
C;12.527761325927024;2;3.5715412379593054;other;technician;0.9298063491440498;44737.928182030206
E;8.777029680706914;1;3.6158262261154728;male;management;0.14690688884642888;61215.62783928815
E;12.780967207578595;5;3.125514089310035;male;technician;0.35559924376800833;64722.23390978224
A;2.1883207432325715;5;3.5756897619079524;female;HR;0.05538994036493938;40929.02415783724
G;7.430285510811865;3;3.0714610185810334;female;sales;0.29526623478616465;34492.20452904007
B;12.252354372273057;1;3.0512338857447348;female;HR;0.9166596791776993;31519.63079864211
B;9.323468094520614;1;2.562158155398844;female;technician;0.9649085702828155;30338.678418972613
B;7.15667329328501;1;3.0323323051117996;female;services;0.7475051823754371;26538.137217982323
C;12.326825213053578;4;3.489007882310266;male;services;0.9108089418591416;55565.80917320893
G;8.909233136228773;3;1.9920187294831986;female;sales;0.8521736875002818;33868.022406389166
G;10.065178130344306;4;3.0703092767553337;female;sales;0.24589052061300565;39662.92135577887
E;9.592393760323391;4;3.1981847544065714;male;services;0.10629058201734076;51586.515922963845
E;13.577009751311177;2;3.2645331847266164;male;technician;0.31574443212472836;54260.020479409024
F;8.294886898943393;1;2.651956954492332;female;technician;0.845686927168366;29544.878755412734
B;11.732087197196066;1;2.9678677371824813;male;services;0.01616838377989449;42801.38720587323
C;6.097250247409755;3;3.678357099136907;female;services;0.5302812908185328;31835.86977883103
B;9.439449433754861;4;3.089719985917539;male;services;0.8875914532499996;51142.667286707925
A;11.502569789283514;2;3.0805444960812784;female;services;0.47969131096100437;39436.931957074994
C;6.535736759670184;5;3.2309755932417956;male;HR;0.24336340722164107;52629.17004609221
E;6.621790985982699;4;3.0682129237291327;female;HR;0.8947834176730038;34470.37399459332
A;11.247984287007757;3;2.3174893785290345;male;services;0.8074519388185237;57431.46678345478
C;4.115311154343054;4;2.557773016585595;female;sales;0.988588535066606;33259.92689813808
A;8.135769500192275;5;3.529861978780757;male;HR;0.9856953076341523;66383.14079074877
