HiringManager;Experience;UniversityReputation;GPA;Gender;JobPosition;RANDOM;Salary
D;0.0;5;3.118393886477837;female;sales;0.44284617891564326;41043.57450837257
A;7.6211845330761445;1;3.2520758355953907;female;HR;0.6614605823373599;39543.98568979847
D;7.426969841708889;5;2.8474253662006253;female;management;0.1914122411396919;61798.37795831191
A;7.9700480107930565;2;3.062906896889151;male;sales;0.6998444510441777;45468.71390145334
B;10.999285681361883;2;3.0737471797851086;male;management;0.5552772288490341;57983.07502208113
G;6.988344258801527;5;3.464553860276245;male;sales;0.5051039745949168;44739.134974531014
B;8.935516224575954;4;2.955016964438917;female;sales;0.4961905900619632;45518.69077995495
A;7.158038067380113;3;3.7731976673239283;male;sales;0.9578815191760253;49540.22129355021
G;0.09591365139283692;4;2.7831770005253498;female;HR;0.4934053965934102;34271.88626705552
G;7.319088163728865;2;3.4464167822049614;male;sales;0.04597720142035122;37909.97720585933
G;10.66782574799474;3;2.9752981882721716;other;sales;0.9578707035028564;40656.11134828407
G;9.428735457040968;4;3.6023838664849155;other;services;0.8740072493836237;42433.924120655574
B;5.066032552560014;1;2.4091569367445187;female;services;0.6838006912189722;27956.79816413348
E;9.532245291552297;4;3.8224686477683223;other;services;0.661264073614964;46271.974312080754
D;5.751662279024866;5;2.273186856970697;other;management;0.03276390388904549;61810.67552602822
A;9.42137962185083;1;2.9553066085023083;male;services;0.03415957949536652;40066.31211431512
F;10.120038381294176;5;3.2682381011036115;male;services;0.7924154352042243;45372.68673198837
F;12.904967723873654;1;3.1645694662214865;male;management;0.627944046597126;54866.776769937685
G;12.152768762699218;5;3.1443172989750754;male;technician;0.724577731573621;56100.765454751396
D;5.354785400679539;3;3.3429351116880417;female;sales;0.5386317136094364;37093.82322345673
D;8.552063502214551;5;3.206328453136179;male;services;0.08476221062517642;42954.617611452704
D;12.435839759403255;2;3.416651448340606;male;HR;0.17257447610900023;40661.705976844285
F;2.905479470188377;1;2.405182873808915;female;services;0.6611805211752277;27111.624268165924
F;1.2144971528782431;5;3.2539118199703116;female;services;0.6941887167981183;37442.08373717197
G;6.5672856667392505;4;3.24794253024968;male;services;0.8326502962484394;41214.927595895766
B;6.184690343858499;5;3.0505958604537637;female;services;0.9325000412245578;43834.32268149546
F;12.022742103558665;5;2.982240850646489;other;HR;0.5357868358384941;48855.16730169631
E;7.098182673590437;3;2.3582397502296204;male;sales;0.47764174795986847;40034.612023904934
C;15.309766049596348;3;2.831520852383841;male;sales;0.09513908462712706;47700.51698251275
C;7.565958228902708;1;2.7999467573255603;male;technician;0.8980695251262895;31304.71501992562
D;9.333079624795047;1;3.4179658807487887;female;services;0.46326074159946296;35741.74137431796
C;4.286289529861161;3;3.35145998913907;female;management;0.2890815305289214;52307.184855973006
D;11.277553237249894;4;3.0842201853702584;other;HR;0.21209703793429813;44222.401514020115
A;6.993007482203047;1;3.218631037910522;female;services;0.8382624593432845;40162.413130057445
C;9.56441977921484;2;2.7319452447901535;other;management;0.47781597847510027;55063.13542951695
C;8.154358626514288;4;2.52907623885538;other;HR;0.2500208651039443;42122.11141640408
F;12.899225960349394;5;2.841754857160184;other;HR;0.540459386110844;51682.64303418507
F;1.1761484833569655;2;3.3002372176710955;female;services;0.33723665068607744;30368.20413867101
C;11.747172495853704;3;1.8561244262521894;male;HR;0.6957513002980718;40285.588289233616
E;14.39965600484426;2;2.7017225309458452;male;management;0.1745316713413021;63164.6077634311
E;6.584613106271982;5;2.1673784066930017;female;services;0.9518659446724453;41387.77295724121
A;2.749682885431616;3;2.7734849893158016;female;services;0.8296519116751776;36183.72158240385
B;11.170692567296376;4;2.585698305359483;male;management;0.5868734679393188;65821.44652478865
E;3.2964136254107306;4;3.7567395678827054;male;sales;0.24543158914137564;41758.04384544099
F;4.744620643641758;3;2.817795419508471;female;sales;0.5170645206254108;37599.33400161609
D;10.774173291745672;5;2.7970533822461103;other;technician;0.984443075700366;50536.29928060256
G;4.678456630762378;2;2.891902247294254;female;services;0.11623164791961971;32091.367474698443
C;6.753942182640456;4;3.4014869338650655;female;sales;0.6056674902643121;44078.24028338697
E;10.297387464401707;2;2.64091837412545;male;services;0.5565096547857573;36789.8868438871
A;9.610847632524328;1;2.9000145488309435;female;services;0.7157836398924935;40491.193034274445
F;8.873862689062367;5;3.2111664693855873;female;HR;0.2195478969387844;43091.70214599063
B;8.661165515965084;2;2.534432483064733;male;HR;0.2834333945412655;35188.0108828302
B;4.246663300900192;5;3.564774168252736;female;services;0.5058903860563299;41163.99630859678
A;2.7300593184836845;2;2.1556802729445357;female;technician;0.024688147022758344;33402.14418949578
E;3.48945482145888;3;3.550920789182111;female;HR;0.7215166676858222;34225.88543572878
A;7.8339754440136815;2;3.323523936561817;male;services;0.8130561320743552;44547.952849935995
C;7.240660668258378;4;3.8694491503322017;male;management;0.08484939290759297;61549.995935207466
A;7.420900834078264;1;2.8623938650300182;female;sales;0.838742149610672;41027.076425378335
B;10.070374672898046;1;2.7549047653376433;male;services;0.07979127893294669;34153.06286199582
F;9.841132982018745;1;3.8323546527447294;female;sales;0.40929371433402084;39122.04696591282
B;11.894483452008771;3;3.573409840733313;male;management;0.8989375089227055;64296.10551039474
C;11.069479363363076;5;2.3657145854971766;male;services;0.5188428309978651;44487.99659887241
B;5.446799882381196;1;1.9966662756060936;female;sales;0.8339185955478412;30754.863602429014
D;13.174738520843475;4;3.311348998935962;female;HR;0.571510920686769;47822.45524776285
F;7.779774777363789;5;2.982952282254087;female;HR;0.9347278631299856;45140.36027437493
G;9.608460219136608;4;3.581218074665556;male;HR;0.48891297124064403;45375.847795264526
C;8.480476301892214;5;3.425456291081752;male;technician;0.3961784935620497;51458.041205276946
A;8.416384324525714;5;4.0;female;HR;0.8719912841931972;57063.312565561486
C;6.441647672668024;1;2.6706706205389383;female;services;0.7673943304542177;28591.665037082756
A;5.928203754426457;2;3.120265714302285;male;sales;0.5079759500033074;44009.226084716836
D;8.368125558126131;3;3.702815517823102;female;services;0.11052886807090123;39986.79984150762
C;8.855059254657162;3;2.4001789291467537;male;services;0.7804843926165413;36675.03094118813
F;12.06071427285714;5;2.274033126379622;male;management;0.4466990111813921;68670.94291481501
E;10.375253475442454;2;3.1701054887283147;male;services;0.5791280585397339;37175.633202686535
D;9.111713130940693;3;3.7032878411689456;male;HR;0.07436665127850928;42461.278759667315
D;6.659623774106278;5;2.5993337352217187;female;services;0.7880181567138638;43958.2196038211
E;11.415829229839325;4;2.888914848935474;male;HR;0.8543812909762887;46184.48948216943
C;9.930640382673102;1;2.850715039299513;male;management;0.41136898425674717;50695.68776733005
E;8.320373907404013;2;2.9032494787186245;male;HR;0.08486666601125337;32482.92030247401
D;7.503611825424295;2;3.0227620683467555;male;services;0.6582052928760719;34586.30853789201
B;6.487114542650273;2;3.5215165747570083;female;services;0.7695941715919837;33311.84781277849
F;4.749326620416047;2;3.555859743031718;female;HR;0.6694966705704987;31197.371159401122
D;9.342931043887468;2;3.515820683862029;male;technician;0.18417685164717068;42129.03425366406
A;5.696146536585548;4;1.677153095755968;female;technician;0.5898044347363778;46846.93463979605
D;5.559492570220879;4;3.009155557854574;female;sales;0.2781253140368225;41725.95349601319
E;9.772668322362;4;3.0337459278379564;female;sales;0.8632376177408808;47089.00911534613
D;4.933272068899528;3;2.7227133608996876;female;HR;0.5774331770507702;31580.47408234558
A;13.423178191924439;2;2.8597375796931743;other;technician;0.8862712242861162;53549.324904152505
C;5.398590823939355;2;3.0757752009964383;female;HR;0.8228350819469739;30795.33782265607
E;5.506304299330665;2;3.534117527282453;female;HR;0.9558780779643989;33299.549661743775
C;8.375796866860322;1;3.061413003403054;male;technician;0.5913843355755807;36771.78179529364
C;12.939884680883758;1;2.232423025308126;male;technician;0.5073768317042495;39871.93801034311
F;16.035166375446284;4;2.9023290994001325;other;HR;0.4113850180866513;47343.78036322797
B;4.873647660976076;2;3.4660329879531524;female;sales;0.17157098088989164;33490.99523287888
F;10.835999043623687;1;2.9463863392498295;male;technician;0.10435452875324591;37918.78137528115
D;13.390395100281031;4;3.6967093954593726;male;HR;0.36421475048151397;48997.78444489183
B;7.290092600983715;2;2.908277258905962;male;services;0.6222443317010791;35837.492254842036
C;10.091867614278053;4;3.5202563558157114;male;services;0.06636414909747324;44417.70124997616
C;8.89363732082967;3;2.2324242006219825;male;management;0.9302964212622647;58883.61235258283
C;10.069371588640012;2;3.0714756453079204;male;management;0.581948985353272;57296.69146287901
C;7.026630979567108;1;2.5753914680579184;male;management;0.22530588546582342;49015.12589727471
C;2.2873680983163576;4;2.985659996565793;female;sales;0.8487178192357785;38101.0663032146
C;6.686292964231794;5;2.5649365424921564;male;sales;0.747845966761662;42797.38694330741
G;10.458574711677816;3;3.0155918788784595;female;HR;0.9216987578345969;40283.383931888144
A;10.192603857427454;4;2.833344561148191;male;management;0.568696135944117;76093.74665933978
D;6.864345673241495;5;3.05732487697033;female;services;0.8724043573754463;42557.11159492207
E;9.229743626119191;2;3.8716766393609783;female;services;0.8972819105769818;39373.59771304859
A;12.08344903442351;4;3.4800586660779924;male;services;0.9063471695671443;56010.760428298774
B;10.901122729516805;4;2.7576156593430152;male;sales;0.774198030128648;43381.58302996865
D;10.341513353483494;1;2.9438707014234575;male;HR;0.22640064765482548;32824.71301373564
B;11.355056138510164;1;3.5738816053526143;male;services;0.4558445120780913;39148.61576058657
B;9.289808324168591;5;3.394929263683068;other;HR;0.12549050963809505;67863.09195258214
A;5.706875968873739;2;3.356696938770759;female;management;0.5890377095872757;59748.894073019044
A;10.240193603011678;5;3.2315058240169554;male;HR;0.44211202035051766;58501.90200321494
C;12.36162259521723;1;2.892483538622293;female;sales;0.8645302787919773;39236.37399878127
E;6.953849285746879;5;3.5268046248168687;male;technician;0.5083022306426871;47401.05662415527
C;10.413711870092476;4;2.6529602656149684;female;HR;0.7034020872557025;44800.79515291811
D;5.9250022745795725;2;3.4214587803653713;female;services;0.586297104006386;36647.838423453024
C;8.937085300832887;2;3.474317441133328;female;services;0.7532182831937105;38390.467945577606
G;10.229775458001559;3;2.928378930031614;male;services;0.3921653774268239;40213.08096860632
D;8.95911543509869;4;2.7538580034392983;male;services;0.3675011043923878;42650.00843760285
G;6.598783969751201;1;3.1576100314594786;male;HR;0.07234828055545095;31027.572782311647
E;9.400422771506003;1;2.196907352818078;male;management;0.574606471389812;47447.8159161665
D;9.79229073136484;1;2.5569873869447903;male;HR;0.3375079513205693;32537.059882174457
E;5.369533046881336;5;3.4252278614063023;female;services;0.5970930932970286;43631.488663742115
E;6.288849631581158;5;2.3641379628967774;female;sales;0.7927481766015819;45567.39491502994
A;0.31314876851746476;5;2.278690954260658;female;services;0.6070865493754999;42170.06593982518
G;12.591527784744265;3;4.0;male;services;0.8327174108443921;48586.574671309514
A;14.232084082589115;5;2.9852358710431233;female;management;0.28094188608337234;90564.3454869662
B;6.908089011698117;3;2.8862349914410053;female;services;0.8789825195011628;35193.41011908104
G;7.952579180218287;5;2.3955878407229263;female;services;0.8736527937397907;44183.3298880516
F;14.89499087657643;1;3.306264251582694;male;management;0.6831673583808214;57920.47229539219
B;4.780248773284198;3;3.2828886268145556;male;services;0.5140194303961372;33642.40644497142
A;5.19337204817287;4;3.8201988931230746;female;HR;0.9398349211443485;49380.425476296565
B;6.7530155475076725;3;2.709560219804903;male;management;0.32401971951216924;56190.07098212972
A;6.243493231192492;4;3.702034833601919;female;HR;0.8966483436766421;49402.668569108486
G;9.910835767226402;3;2.9584398353029413;female;sales;0.019298527552535583;43138.488653392895
C;12.527761325927024;2;3.5715412379593054;other;technician;0.9298063491440498;45648.72825285966
E;8.777029680706914;1;3.6158262261154728;male;management;0.14690688884642888;52194.83823271268
E;12.780967207578595;5;3.125514089310035;male;technician;0.35559924376800833;54381.8515217957
A;0.18832074323257153;5;3.5756897619079524;female;HR;0.05538994036493938;43142.91569062662
G;7.430285510811865;3;3.0714610185810334;female;sales;0.29526623478616465;41915.89418231254
B;11.252354372273057;1;3.0512338857447348;female;HR;0.9166596791776993;38541.48531747079
B;10.323468094520614;1;2.562158155398844;female;technician;0.9649085702828155;36833.07320048864
B;11.15667329328501;1;3.0323323051117996;female;services;0.7475051823754371;31642.946807151027
C;12.326825213053578;4;3.489007882310266;male;services;0.9108089418591416;46344.620298127564
G;4.909233136228773;3;1.9920187294831986;female;sales;0.8521736875002818;33968.642470815685
G;10.065178130344306;4;3.0703092767553337;female;sales;0.24589052061300565;47283.78585317855
E;9.592393760323391;4;3.1981847544065714;male;services;0.10629058201734076;42091.75892914637
E;13.577009751311177;2;3.2645331847266164;male;technician;0.31574443212472836;44014.55002120313
F;9.294886898943393;1;2.651956954492332;female;technician;0.845686927168366;34711.74595984278
B;11.732087197196066;1;2.9678677371824813;male;services;0.01616838377989449;34935.32309069368
C;5.097250247409755;3;3.678357099136907;female;services;0.5302812908185328;36181.979342305574
B;9.439449433754861;4;3.089719985917539;male;services;0.8875914532499996;41902.19970793141
A;7.502569789283514;2;3.0805444960812784;female;services;0.47969131096100437;42518.551110985434
C;6.535736759670184;5;3.2309755932417956;male;HR;0.24336340722164107;44456.04722567133
E;7.621790985982699;4;3.0682129237291327;female;HR;0.8947834176730038;41973.51779735976
A;11.247984287007757;3;2.3174893785290345;male;services;0.8074519388185237;46207.420694462846
C;3.115311154343054;4;2.557773016585595;female;sales;0.988588535066606;41068.181651804174
A;8.135769500192275;5;3.529861978780757;male;HR;0.9856953076341523;54629.03337214126
G;8.804759294594435;4;2.6588552576765054;male;sales;0.559203111936166;45488.55325551453
